ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Popularity
3RjrbzN7uhLVvs4JXzGvUq,0.438,0.87,0,-1.872,1,0.278,0.0107,0.876,0.0924,0.0836,119.675,149805,3,2017,20
7zOJ4F5wMEgtQ4rczbURhl,0.76,0.736,4,-6.166,0,0.0842,0.00652,0.706,0.756,0.29,139.979,438857,4,2018,19
3nSxzqRNqmfWo1VdDoJi4u,0.76,0.774,1,-6.589,1,0.117,0.0138,8.67E-06,0.14,0.314,113.063,164127,4,2018,11
7pxHo5AfNAB9NI39fPtUVn,0.713,0.943,7,-8.069,1,0.0466,0.000522,0.931,0.11,0.0394,135.002,345169,4,2019,30
02d8b7AqJVpuE8H7hFUZ5B,0.462,0.973,4,-8.338,0,0.144,4.76E-05,0.964,0.357,0.0378,126.027,209524,4,2019,11
6jkbcZTnmsYN3CSrRlOBDG,0.517,0.978,1,0.311,1,0.069,0.00272,0.268,0.128,0.308,173.929,251034,4,2019,21
0t67OOS6q1XV4gyPQqQmYS,0.861,0.443,2,-9.059,1,0.0674,0.00214,0.198,0.12,0.553,124.015,327158,4,2012,32
6eFXYVFB1htg2Ka4V1mzB4,0.28,0.874,4,-2.924,0,0.129,0.00298,0,0.511,0.0574,146.716,175438,3,2016,23
27jnNdWxyRBabc3c4ZBtG2,0.629,0.488,6,-8.893,0,0.093,0.0238,0.00523,0.107,0.203,114.885,306067,4,2016,38
71agQRXFxpifp3R7HcExND,0.801,0.963,9,-5.646,1,0.0417,0.000814,0.918,0.061,0.807,126.986,265003,4,2019,14
1EIOBqcF8CA2NUfzg88Z8j,0.792,0.72,9,-12.956,0,0.059,0.0484,0.86,0.105,0.526,125.989,398407,4,2019,17
2Oio9nLCd1vuOZSg3lMcf4,0.776,0.787,1,-4.596,0,0.0382,0.0114,0.426,0.118,0.0371,200.006,338286,4,2015,5
0Zaq6OaZw5NU2vNhu57p6e,0.734,0.863,2,-3.104,1,0.334,0.159,0,0.103,0.566,130.06,210120,4,2017,20
6qVPeiDQyjLbZKN24ufCu7,0.901,0.347,2,-10.488,1,0.364,0.137,0,0.144,0.67,138.077,108000,4,2019,44
7HG0J5pblRBXV1weLaNeMr,0.791,0.763,8,-5.892,1,0.0467,0.158,0.0011,0.368,0.1,124.085,118430,4,2018,69
4MMqj7HaLL8BphbBZnlsdq,0.797,0.502,10,-3.925,0,0.0968,0.0154,0,0.1,0.385,106.997,236520,4,2004,58
4aSPBYgQXGnU1HzoCwDMjG,0.501,0.13,9,-12.851,1,0.0596,0.873,0,0.103,0.297,172.596,256347,3,2015,52
5LHHKZOwV8XW4LJP2C64mw,0.837,0.586,11,-8.521,0,0.0807,0.281,0,0.134,0.618,117.066,197000,4,2020,66
4xyuwWzRBEWMX7tK5GEuNH,0.566,0.75,7,-12.275,1,0.0395,0.0225,0.872,0.112,0.0943,135.021,413269,4,2019,15
6YVQ2SiAAwDwMmnqZN4IoF,0.83,0.857,4,-5.85,0,0.106,0.000387,0.0841,0.0644,0.614,192.278,258067,4,1993,21
6hVwTKKHSb1R4CJkthkpCV,0.633,0.689,0,-9.586,1,0.0313,0.0137,0.73,0.113,0.188,130.006,310393,4,2018,16
2CXF3c5KrBsXZygtyQJtq9,0.775,0.658,2,-5.119,1,0.175,0.0988,0,0.111,0.325,139.978,158317,4,2018,57
0kME4SAD7WL0Jh0rKEPeVY,0.625,0.589,2,-8.192,1,0.0666,0.155,8.88E-06,0.105,0.641,163.922,240185,4,2018,42
3chMdY4pJey3LA3q23Co3L,0.752,0.741,10,-7.835,0,0.0467,0.0965,0.662,0.16,0.212,138.025,272609,4,2018,47
6lbBH2zVjMFO4tzzhtylip,0.565,0.833,1,-3.547,1,0.0585,0.403,0.066,0.0717,0.185,150.149,209641,4,2020,6
5cJkLR7M84R92ZDH7cHYQS,0.856,0.429,11,-6.964,1,0.0586,0.195,6.66E-06,0.0453,0.51,116.073,258337,4,2008,42
4bwQ18YIUEOMagsoOKbTbZ,0.485,0.43,1,-5.417,1,0.0306,0.771,0,0.115,0.408,143.771,180182,4,2020,40
7oCZpPJcPDZfeIy2t6gqSg,0.785,0.648,7,-6.907,1,0.279,0.0157,0.00198,0.1,0.506,184.16,271867,4,1994,40
5pRElcsPZrgZXkoON2o5Go,0.359,0.955,4,-2.323,0,0.12,0.00116,0,0.349,0.446,170.033,230427,4,2006,67
3QDip9dBkZzYv3LWKEJHz2,0.459,0.973,3,-0.706,0,0.207,0.0144,0.0191,0.203,0.05,149.906,281600,4,2020,15
2cDwFpBJZgI0XXE1karXb0,0.427,0.954,5,-3.716,0,0.129,0.0123,0,0.384,0.315,149.899,301811,4,2015,1
3gOBLrOvDovzHL4xBDQw0B,0.742,0.515,0,-6.265,1,0.0405,0.081,0,0.194,0.587,120.086,280707,4,2005,47
2R7Gn3cjnPaVO0Oj8nsTDP,0.964,0.555,5,-6.245,0,0.0499,0.0301,0.000567,0.128,0.338,130.017,218261,4,2018,55
2iGmbLqsaOuaMZHXiP5gSV,0.504,0.962,7,-3.608,0,0.137,0.00482,0.0421,0.339,0.466,144.962,244965,4,2020,18
2NjeQLvFsfeKdZoA7dbfL1,0.707,0.617,6,-8.446,0,0.21,0.0222,0,0.345,0.534,160.003,186627,4,2018,53
2MEn8xdODa3xPtmItInY4w,0.514,0.988,11,-1.136,1,0.452,0.00425,0.0039,0.0794,0.311,149.848,178300,4,2018,16
1VYlsuuepRWyYDP4pphyQG,0.593,0.976,11,-3.723,0,0.082,0.000383,0.604,0.929,0.659,145.019,470069,4,2017,15
3uQXAVjh2nF3CGSld7kZA8,0.804,0.987,11,-7.975,0,0.0433,0.000532,0.882,0.0385,0.393,126.015,335238,4,2019,12
3MjyOzUYsIidxijU2WKy22,0.57,0.915,7,-7.717,0,0.0477,0.0003,0.153,0.331,0.225,138.015,222613,4,2019,14
5DiiH80hONadLveK3wMz9c,0.433,0.551,0,-10.092,0,0.0414,0.308,0.887,0.0906,0.201,120.931,228153,4,2018,45
0t8jwqQec3UCZOkzLs5fUg,0.819,0.799,9,-0.851,1,0.0609,0.00724,0.263,0.373,0.447,140.049,241625,4,2019,3
3tfQtJwgmBM1pGHnCaO6rD,0.929,0.631,1,-5.989,1,0.104,0.152,0,0.109,0.892,120.001,144009,4,2019,41
4bgXEwLBvgVywxVlfaEpEm,0.78,0.654,10,-7.641,0,0.076,0.112,0,0.12,0.713,140.007,109819,4,2017,60
0Dm2PvF9qx7RnCeM1x1r1I,0.518,0.979,0,-5.819,0,0.193,0.00206,0.0588,0.165,0.186,139.917,185156,4,2015,16
0IKydhdfB7LP8cGbUjwyHk,0.513,0.997,1,-3.912,0,0.322,0.000206,0.171,0.504,0.0966,137.963,236630,4,2016,1
49lkcmVzpQ4hJPHDlxYl5p,0.815,0.978,1,-2.79,0,0.0643,3.92E-06,0.945,0.0669,0.0624,123.991,374086,4,2018,31
6yVmW97RgPwIM74q3F046X,0.853,0.493,1,-11.243,1,0.388,0.0726,0.0571,0.107,0.692,129.983,116062,4,2017,38
2Uhe6YEiogUkxkKGlvg1AB,0.691,0.969,11,-11.105,0,0.0654,0.0555,0.902,0.11,0.66,132.01,352232,4,2018,2
72guGA45az0O9k2aM28l5f,0.543,0.87,5,-5.036,0,0.0509,0.00564,0.0593,0.0913,0.43,174.032,271084,4,2016,18
18NqwsWDuaJHvqXd6Nrff1,0.501,0.947,2,-5.334,1,0.0425,7.11E-05,0.928,0.0784,0.0791,137.997,411957,4,2018,15
59tc0lKbVbQcOHDjK5ZH9Q,0.812,0.814,11,-9.324,0,0.202,0.0249,0.0276,0.12,0.902,155.955,155000,4,2019,39
3PobmXFH3M2t66bjyakHrK,0.722,0.707,11,-7.812,1,0.111,0.049,0,0.198,0.408,135.11,228253,4,2011,31
6spqMqaHGiEZsAAM6KbhlU,0.511,0.995,7,-3.505,1,0.0641,0.000278,0.733,0.212,0.551,139.991,406964,4,2018,6
40YZxIWibZV4L2cBllTHcX,0.704,0.727,2,-9.983,1,0.0519,0.000174,0.873,0.0635,0.0373,122.006,393096,4,2017,25
3WWa6NS0jcYj5jQGo3COnD,0.799,0.843,10,-6.443,0,0.0535,0.00143,0.788,0.0637,0.279,123.987,364348,4,2019,28
03GcmBAv7KRzW0Ynw30W58,0.578,0.89,0,-6.855,1,0.0343,0.00156,0.129,0.158,0.226,133.979,272240,4,2019,3
1Bn8jBSmtSQdvAFXU3ok1w,0.388,0.503,0,-5.628,1,0.0316,0.339,0,0.111,0.53,147.93,286707,4,2018,50
0UzDPAMBI8miCHsYoqRb7g,0.738,0.712,10,-6.273,0,0.0897,0.0226,0,0.0773,0.358,149.005,161493,4,2017,34
2JZ97ejRtVeKEMtPmmO2JI,0.813,0.813,10,-4.801,0,0.334,0.0862,1.09E-05,0.141,0.196,176.036,120021,4,2019,6
1mMVFewaGBo5wPaamAoZU6,0.46,0.793,8,-8.725,0,0.0677,0.0254,0.485,0.105,0.0455,137.57,324105,4,2018,36
0iluFrEwVC3zqYYn9l1NjC,0.37,0.925,7,-3.935,0,0.0436,0.000716,0.000302,0.142,0.119,174.998,273829,4,2019,47
54jJGEcptGl6tgP8BTisKG,0.597,0.831,11,-6.406,0,0.0283,0.00991,0.265,0.134,0.708,145.028,172345,4,2018,13
2U5D8PuFsSdaOHAyNPY7ye,0.574,0.535,8,-10.55,1,0.0708,0.148,0,0.113,0.214,140.802,187011,4,2017,3
2buuesSQNcXtvL0XBwGav5,0.808,0.64,8,-5.355,1,0.309,0.135,1.06E-06,0.209,0.672,170.025,108962,4,2019,47
4yjkdVM1PGQGhf02WBa33o,0.676,0.953,6,-8.36,0,0.0425,1.02E-05,0.892,0.21,0.158,146.001,389445,4,2017,2
5FxKZ4IajYIRDjAWAboiB4,0.644,0.501,0,-8.959,1,0.491,0.311,0,0.106,0.173,129.828,177000,4,2019,58
6RlehUBvagbFzhADlLh5W3,0.401,0.682,4,-5.66,0,0.137,0.0765,0,0.0779,0.259,158.014,255413,4,2007,31
6EOu0P4RPxZZB8QNeYrvs2,0.693,0.877,1,-4.491,1,0.339,0.116,0.000111,0.233,0.69,180.03,227253,4,2015,41
2KGXKwILK2HkRQNQqVt6yL,0.726,0.47,4,-9.407,0,0.102,0.283,0,0.124,0.377,199.986,212400,4,2019,43
2JJf0QwYjjxAYDJ60SGeBl,0.166,0.69,2,-8.135,1,0.0436,0.000405,0.0612,0.338,0.0382,173.462,251236,5,2020,7
3Osd3Yf8K73aj4ySn6LrvK,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,272507,4,2011,71
4LkEHc33eXcXFQNwxruw7W,0.804,0.725,1,-9.463,1,0.0838,0.0912,0,0.0708,0.356,139.967,149133,4,2020,57
4Jw9u95hpuNTJ5MlmNYj0B,0.506,0.893,1,-4.318,0,0.045,0.0243,0.00228,0.33,0.509,149.968,211671,4,2018,11
3to5UxKsozb4T6CfwHuhLJ,0.792,0.571,8,-7.539,0,0.094,0.301,0,0.1,0.556,199.998,139200,4,2018,67
7lnFggl44JCm4m935vVE8q,0.28,0.948,8,-4.202,1,0.144,0.00643,0.909,0.118,0.0352,160.214,110997,4,2018,9
3T023bsi7BUpW17HgS81Ai,0.57,0.986,4,-5.218,1,0.0459,0.000427,0.836,0.164,0.344,143.989,433333,4,2019,12
65tjNM5AfgoXv4fK6hl57g,0.615,0.731,2,-6.418,0,0.0526,0.00617,0.00163,0.0619,0.361,149.999,291816,4,2011,23
3XYcMmKk46l4WYMUSrfphS,0.762,0.709,11,-5.333,1,0.337,0.141,0,0.0798,0.537,174.041,167520,4,2019,51
5yvbUaOycTKJIPLsBsJjBP,0.755,0.633,7,-7.407,1,0.148,0.02,0,0.0962,0.305,180.046,170553,4,2018,36
6WvrrCQqQ197GKcsPLK6mJ,0.591,0.988,5,-3.839,0,0.0553,0.000189,0.78,0.0655,0.595,146.998,375510,4,2011,9
0MrLK6NEPoMbcb8R6q6itd,0.759,0.613,7,-7.91,1,0.105,0.816,0,0.0816,0.329,97.012,220333,4,2019,53
6Z1KNUrW7f6oo97w8BNom7,0.644,0.697,0,-6.069,0,0.0542,0.56,0,0.111,0.244,120.044,240440,4,2017,64
2wOXxtHZgRkkrkEbKLzzqs,0.885,0.52,1,-8.353,1,0.359,0.000244,1.16E-06,0.454,0.306,168.044,148656,4,2018,58
2NvCCQf6AegakliNO3Ujat,0.655,0.676,7,-7.628,1,0.0399,0.028,0.0176,0.0633,0.533,130.062,133741,4,2019,61
3QnEp4rluCxUwgpXT43jmC,0.405,0.721,1,-6.97,1,0.283,0.329,0,0.252,0.815,185.708,280680,4,2006,52
2M98FO4fkGec4lzsafk8YY,0.579,0.889,6,-4.078,1,0.0796,0.197,0,0.131,0.556,125.948,248080,4,2011,45
6M3LHYcp7txBqorhl7xmLI,0.567,0.989,5,-1.378,0,0.062,0.00176,0.0386,0.15,0.0607,149.993,260008,4,2017,20
0Tt0VJ3fnSV52GtQDHzV7L,0.613,0.771,0,-5.679,1,0.0494,0.000178,0,0.555,0.508,144.905,202005,4,2016,28
2Puxy8I0JRLERylSDUaMzT,0.822,0.991,3,-4.879,0,0.0468,0.000226,0.873,0.35,0.856,125.015,178373,4,2019,23
3vptcu2pesHD9zduE3TUGv,0.485,0.99,8,-3.293,1,0.0806,0.00034,0.628,0.363,0.269,137.957,452210,4,2019,10
6dSxFqzsICF7deVcv2J6W5,0.321,0.925,4,-3.596,0,0.182,0.0173,0.682,0.322,0.115,149.966,250400,4,2019,39
5xOxH1vsxsVPrl8PPJ4DmI,0.536,0.954,8,-2.043,1,0.0627,9.17E-05,0.939,0.897,0.219,150.088,190421,4,2019,7
56whVbEPZ2bRA5VboQPned,0.808,0.765,6,-7.363,0,0.302,0.00916,0.000196,0.0515,0.761,184.088,254933,4,1995,53
6bm8IdKm1cEEg5ULpQJh1e,0.402,0.927,11,-4.74,0,0.0446,0.0489,0.932,0.168,0.0789,176.002,267940,4,2015,20
6SutdaHPG0rb1Ar8e2LuqC,0.788,0.493,0,-9.11,0,0.0982,0.00947,2.18E-05,0.121,0.38,180.96,148704,4,2017,36
7oJ6HLqlSN2uwsAwClFXmX,0.452,0.922,7,-7.41,1,0.0602,0.00331,0.0923,0.416,0.103,137.984,231318,4,2016,2
6IYGGvCIQMUnmdJGMqc3PC,0.647,0.416,10,-6.176,0,0.0448,0.289,0,0.0919,0.322,129.895,165486,4,2019,46
5tREG4thocxjmQTF1H1jwt,0.445,0.902,10,-5.383,0,0.047,0.00503,0.0888,0.1,0.272,149.969,155225,4,2015,19
3T2EFiupIHSABMWR3YAgjX,0.633,0.961,8,-5.581,1,0.0866,0.0502,0.463,0.0396,0.369,149.944,193604,4,2012,8
0YdsHxzG0oG9zR7iIbjbNW,0.554,0.961,11,-2.19,0,0.0424,0.000755,0.00103,0.115,0.252,150.046,140759,4,2019,19
6XwkayQWJtzx5kFmdgl0PL,0.54,0.968,9,-5.277,0,0.0973,0.0004,0.922,0.111,0.25,138.01,509348,4,2015,1
2TCddEBjuwdw9jp4yRyvg3,0.72,0.657,8,-8.389,1,0.601,0.205,0,0.146,0.658,162.259,117817,4,2018,23
20XdCeG5MZwcfanquz7Ufz,0.642,0.841,10,-8.248,0,0.0581,0.00092,0.898,0.0563,0.229,125.007,347659,4,2018,25
5g0hXvfKYYZrEdnoCn1QQc,0.447,0.941,2,-3.832,1,0.0492,0.00019,0.00425,0.315,0.319,190.012,228328,4,2012,50
67XyC1GdSkKb9sbRRkUDXS,0.894,0.511,2,-4.768,1,0.42,0.0251,0,0.14,0.568,120.08,176632,4,2019,71
1e3GEwsaXtBNtPfooQimDn,0.867,0.545,4,-5.185,1,0.413,0.209,0,0.139,0.32,127.99,211800,4,2019,50
10TrJR6ELY6sJdv8C5BLYl,0.715,0.671,2,-8.024,1,0.286,0.0608,0,0.102,0.415,161.007,206559,4,2019,42
5uatc19tqWmIdofFiBIbKm,0.55,0.756,9,-7.94,0,0.114,0.0116,0.835,0.232,0.0707,130.03,228923,4,2018,2
1v6qWqeNHLyuWRrZXtjs5O,0.738,0.675,1,-5.543,1,0.319,0.00724,0,0.111,0.572,185.02,166250,4,2019,43
7b2whnkoNAxPrS3NTSOcvy,0.626,0.782,1,-5.243,1,0.117,0.204,0,0.34,0.68,201.922,149642,4,2015,16
41QEKSIHQh8YOZ9N9tQeLu,0.838,0.765,7,-4.991,1,0.323,0.00504,8.11E-05,0.0651,0.709,140.042,241304,4,2010,41
2z8tZ7BZ1GzFIlaPt5qWKx,0.846,0.548,1,-9.875,1,0.605,0.415,0,0.286,0.751,138.02,313427,4,1996,50
3xrn9i8zhNZsTtcoWgQEAd,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,188960,4,2004,73
1ERCOXHQcoLSTlgmNTlcrR,0.717,0.792,0,-2.703,1,0.0393,0.199,0,0.423,0.513,126.975,222200,4,2010,53
1WIZiOuNO3woKfdlSK2gNn,0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,188.106,169345,4,2017,72
3oEwMFQQ8jWpvCtz1cw9Jb,0.796,0.666,1,-5.285,1,0.0604,0.0143,2.22E-06,0.114,0.261,149.962,156238,4,2019,60
7IhsLJMqdxoo7YAZjaSMru,0.713,0.746,0,-4.99,1,0.259,0.0402,0,0.601,0.47,135.021,299747,4,2008,69
16iPlwcdE4o5N8pEax66AE,0.812,0.717,0,-9.328,1,0.0616,1.86E-05,0.000624,0.101,0.827,141.996,231732,4,2017,39
3OLs3VE7U97Skggj19xGBN,0.45,0.695,7,-7.202,0,0.0728,0.249,0.114,0.21,0.085,115.859,267907,5,2018,35
2U8NXPTXZWG2O0ye2sYRiH,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64E-05,0.153,0.824,125.916,157153,4,2013,68
3s8l3slpbvKgCh0uAlfB3y,0.463,0.831,8,-5.196,0,0.427,0.325,0.000849,0.277,0.867,178.226,208333,4,2012,36
29rmyeSZFjnZD6IhSdQ5RX,0.914,0.629,1,-8.126,0,0.195,0.0452,0,0.109,0.449,133.978,129019,4,2019,28
6N9UCK4EK3Q60Z37QNB38k,0.783,0.91,10,-9.551,0,0.0601,0.0229,0.892,0.504,0.0704,124.988,382080,4,2016,16
41i4IJmrLoenQAfIT7Bng1,0.719,0.492,7,-8.53,0,0.0287,0.0684,1.84E-05,0.161,0.274,199.976,160253,4,2016,46
5m5mcmZtSwmWGTsBLU3OTo,0.482,0.934,4,-1.679,0,0.081,0.0955,0.184,0.0763,0.367,150.055,217272,4,2015,10
7CKLZEwboCy2juXMLsAHFt,0.529,0.923,2,-4.166,1,0.0764,0.00393,0,0.333,0.64,143.034,204773,4,2008,51
5pdBPaM8Xwe97pvR2YKdGw,0.589,0.507,11,-11.118,0,0.321,0.00783,0,0.0827,0.287,178.931,272093,4,1997,41
6ioJIbTdQEpbvkTdPuwhF5,0.852,0.613,0,-8.09,1,0.348,0.00929,0,0.0886,0.547,133.899,173056,4,2020,65
5dqD6emdUb7QBDbTniBId7,0.636,0.887,1,-0.566,1,0.221,0.148,0.000168,0.415,0.196,149.358,259217,4,2020,30
3C4fzUgIP3ahkhOBdP38GM,0.622,0.859,5,-7.626,1,0.0636,0.000609,0.746,0.0909,0.442,121.968,218373,4,2019,42
4bPQs0PHn4xbipzdPfn6du,0.569,0.83,9,-4.106,0,0.14,0.0807,0,0.114,0.609,170.094,186635,4,2005,74
7BPpSk1OpZ3lv6b1hzIu3j,0.847,0.862,11,-6.976,0,0.166,0.197,0.892,0.0984,0.605,131.048,358868,4,2018,25
4IrW1mpvMI8NXw6eVgsr4g,0.64,0.864,1,-7.094,1,0.317,0.0771,3.96E-06,0.0774,0.304,112.1,168000,4,2020,23
1I49SCzbHkQfZ2ol9PYovf,0.604,0.919,8,-4.785,1,0.0446,0.00154,0.871,0.221,0.258,175.005,315429,4,2020,9
2GvES9WERpW0Qah0trhzvA,0.835,0.853,8,-9.912,1,0.105,0.0173,0.888,0.0796,0.0693,129.996,371705,4,2019,28
2xz0NeqqspqGfXSkBpCF8m,0.916,0.738,10,-11.703,0,0.308,0.517,0.856,0.292,0.517,148.878,129124,4,2017,53
7FW4HUo39yRwGVxEoHqTa4,0.665,0.7,1,-6.147,1,0.325,0.16,0,0.381,0.604,173.922,204387,4,2020,46
1TevcinygnY0VWW8ukhqXX,0.675,0.453,2,-10.665,1,0.241,0.0367,0.00208,0.186,0.446,154.965,153290,4,2020,15
4PtsbbNeDEkUJ1N4MO43wF,0.708,0.947,10,-6.352,0,0.453,0.0565,2.89E-06,0.0834,0.373,169.82,103389,4,2019,11
7hf89cT5FEmLV5E9fjrjG7,0.743,0.732,8,-4.511,1,0.104,0.0509,1.77E-05,0.227,0.339,123.994,203373,4,2017,77
7L3YDa0Fd8pmzpAyu6EKOS,0.715,0.468,2,-7.664,0,0.147,0.0994,0,0.125,0.673,194.902,236373,3,2013,59
4UyWxPQAlAOsvooTKlt0mD,0.671,0.441,8,-11.026,1,0.0648,0.314,0,0.135,0.109,119.985,200072,4,2018,6
4NcGSLjJ6SGkE45qne3LzQ,0.408,0.803,7,-9.902,1,0.0563,9.13E-05,0.816,0.111,0.0259,120.061,104000,4,2012,2
2Zyj8C9cf79I5Syl0lGS5G,0.648,0.798,1,-4.132,1,0.0506,0.00606,0.211,0.217,0.0829,109.964,122455,4,2018,35
37jTPJgwCCmIGMPB45jrPV,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59E-06,0.256,0.156,145.082,338413,4,2013,65
1GFkzEX0348gH5HdALPpbC,0.341,0.664,11,-5.075,1,0.0737,0.467,0,0.185,0.64,172.89,255983,3,2019,28
3AODftOzvUrtn5M4REoM2B,0.669,0.912,0,-6.382,1,0.139,0.261,0,0.0687,0.337,151.962,156856,4,2019,27
2JwpLzz2K2Wwl77JhmLSdt,0.451,0.924,10,-6.162,0,0.229,0.0376,0,0.533,0.329,189.958,131213,4,2009,37
5Sjuitb1BrUMx46so51a0x,0.581,0.969,11,-0.034,1,0.365,0.00123,1.58E-05,0.244,0.33,150.12,211200,4,2019,25
05OUzuprHAYW7qx6WMPyAb,0.601,0.777,6,-8.162,1,0.0523,0.0267,0.702,0.0742,0.417,171.83,223425,4,2013,8
2fDj9U7y9i9yOlNKgiKQFr,0.48,0.813,11,-5.305,0,0.211,0.264,0,0.104,0.153,204.514,140016,3,2020,12
0Zh5U48tZNeAzzLTV1CVBE,0.925,0.737,8,-1.292,1,0.0777,0.092,0,0.169,0.603,133.946,222240,4,1999,1
3hmfHVG0smsl6HXG9xC2a9,0.76,0.98,11,-1.887,0,0.0736,0.00808,0.604,0.356,0.622,150.033,217600,4,2016,28
7jKKy1Gp8C4ZHbacb1kIDO,0.234,0.947,9,-5.648,1,0.045,3.06E-06,0.000612,0.169,0.501,144.363,140080,4,2000,19
3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,258343,4,2012,83
0QS7TQ1HjJ4cyIk06IgW4C,0.573,0.946,7,-1.749,1,0.0495,0.0316,0.335,0.114,0.353,172.96,232367,4,2019,36
4H1ZiD0aytFHoOiosVmT1w,0.791,0.713,5,-3.742,0,0.254,0.0163,0,0.189,0.514,130.012,192573,4,2009,55
7nQPyDVuMHwOZRgjDhQkar,0.394,0.765,6,-4.2,0,0.0409,0.00696,0.874,0.0761,0.0368,140.062,260817,4,2016,36
49rr7j8CCRq5ntOSTScupk,0.66,0.947,0,-7.578,1,0.0707,0.0367,0.0316,0.419,0.783,122.993,201110,4,2017,23
2kkrjNkbFzCImYoOX69eTd,0.688,0.858,7,-8.403,1,0.0559,0.00286,0.846,0.0791,0.0397,140.01,425143,4,2020,8
1rIuwYl5PDszH6pp9rJhLZ,0.55,0.978,1,-2.151,1,0.338,0.00012,0.679,0.569,0.498,149.872,190500,4,2019,25
3S6hYSN0mCRHCR4GNaJjLx,0.623,0.924,11,-4.342,0,0.0699,0.00817,0.0977,0.289,0.243,149.971,335017,4,2011,6
1AdyugBSC2oOmBIwmpxtQ6,0.855,0.582,6,-10.373,1,0.108,0.000364,0.253,0.092,0.532,198.064,249773,4,1998,34
4yfdnCOjuDwf2Ivpo8vg8H,0.84,0.736,1,-3.757,1,0.289,0.0129,0,0.0849,0.415,176.051,278105,4,2017,59
1UXZHiaPoG7JKBOQ7TZn94,0.512,0.923,2,-1.717,1,0.385,0.438,0,0.231,0.777,123.177,280870,4,2020,12
2ryO1Sh0IMBghMYVxtRzY8,0.605,0.907,0,-4.456,1,0.0536,0.00899,0.181,0.666,0.221,127.96,426567,4,2019,2
2NjuvXmExmjOa06QBiBp18,0.392,0.732,9,-12.072,1,0.042,7.00E-06,0.957,0.181,0.0601,133.965,185938,4,2017,2
3vh8s9aIvA59kgIO4cKcKH,0.683,0.948,1,-0.718,0,0.32,0.0104,0.000717,0.614,0.234,145.069,251586,4,2017,24
6wq7Y1cGM3mb1HMNGUxzHd,0.563,0.991,6,-5.569,0,0.065,0.000172,0.697,0.368,0.353,144.983,503172,4,2019,15
6j4sDaTUc304yfMp1XZOgV,0.822,0.895,1,-6.01,1,0.0625,0.000917,0.0456,0.304,0.798,124.001,372167,4,2018,2
1bPbiotvwSAYHG3ycVC2CV,0.655,0.751,2,-5.451,1,0.129,0.000542,0,0.136,0.319,168.976,286893,4,2004,49
4p9B4qDXJPces7es9phYpL,0.758,0.697,0,-6.456,1,0.321,0.0853,0,0.1,0.755,165.117,152111,4,2019,52
3EDbqYLrCNBP7J2CqcMPZO,0.625,0.831,5,-6.757,0,0.0541,0.00447,0.0624,0.0923,0.191,121.929,197450,4,2019,55
61WUggQA4jjC6hdiMSmXXQ,0.51,0.873,11,-8.551,0,0.0888,0.000838,0.848,0.0452,0.159,128.859,264734,4,2017,14
2Q1LJE09EGJO6djwvwqd6q,0.53,0.938,10,-1.244,0,0.189,0.0611,0.102,0.667,0.275,149.326,219200,4,2018,26
2IBM7pWht51SaU52GZGiEc,0.537,0.927,6,-3.322,1,0.0476,0.00017,6.78E-06,0.115,0.379,204.89,228293,4,2007,54
15iEkKqQPgXjtHrvvL4Gvb,0.449,0.809,6,-3.366,1,0.0847,0.00234,0.876,0.11,0.115,142.49,234310,4,2019,28
2xGH4wRbobZvmOWPHZyV1K,0.665,0.817,0,-4.991,0,0.336,0.502,0.000855,0.0832,0.371,170.594,262560,4,2011,34
0cCQtlQnicOMX9MfVs2Bey,0.627,0.945,7,-3.025,0,0.232,0.012,0.000109,0.711,0.354,133.004,179293,4,2019,14
5TGdeBW6v7BuGYjtiFKwyC,0.456,0.987,5,-0.756,0,0.0887,0.0134,0.0273,0.0469,0.306,173.971,190345,4,2019,52
2CT3wBYDS1QlblNZY35MTN,0.603,0.948,10,-2.597,0,0.394,0.0215,0.0642,0.167,0.345,149.932,360000,4,2019,3
4AdkJxBAP0AK4sc2Xezjnv,0.772,0.92,4,-8.746,0,0.0673,0.00287,0.68,0.104,0.92,124.999,311390,4,2019,22
2ajzBr7vwHTEBeqDzcsNRC,0.712,0.598,7,-5.368,0,0.0388,0.0546,0,0.154,0.504,130.007,212354,4,2020,67
722tgOgdIbNe3BEyLnejw4,0.766,0.809,1,-6.123,1,0.279,0.0011,0,0.168,0.325,130.127,188013,4,2013,75
6I72E5IfqXdfmMUf6b8izx,0.849,0.681,7,-9.397,1,0.0477,0.0085,0.882,0.275,0.151,124.982,468780,4,2018,2
6afqOgJhhwVBSG9R8OA37B,0.335,0.785,3,-4.712,1,0.07,0.445,2.61E-06,0.089,0.311,138.034,203244,4,2020,19
3L9PLTejW3hlWkTULv9oQa,0.737,0.949,11,-4.744,0,0.0443,0.00384,0.683,0.0728,0.462,123.999,439355,4,2019,2
